# Chunk-averaged data for fix binvelocity_data and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
161000 31 1949.0000000000002
  8 13.75 48.2946 0.000212438
  9 15.5833 46.508 2.60574e-05
  10 17.4167 48.348 0.000212502
  11 19.25 47.4477 0.000242259
  12 21.0833 48.7166 2.98648e-06
  13 22.9167 47.4997 -4.97472e-05
  14 24.75 48.3414 0.000256109
  15 26.5833 47.7229 5.53684e-05
  16 28.4167 47.3574 0.000207934
  17 30.25 48.2963 0.000380944
  18 32.0833 48.6057 0.00017858
  19 33.9167 48.9114 7.16608e-05
  20 35.75 49.382 0.000269548
  21 37.5833 48.8154 0.000167647
  22 39.4167 47.2023 0.000249966
  23 41.25 49.6743 4.06773e-05
  24 43.0833 52.6691 4.35739e-05
  25 44.9167 36.5691 -1.54511e-05
  26 46.75 77.518 0.000202818
  27 48.5833 0.0665714 -0.000312875
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1249500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 66.144 -0.000616337
  3 4.58333 33.0389 -0.000348095
  4 6.41667 57.7889 -0.000357773
  5 8.25 42.9597 -0.000341076
  6 10.0833 48.9851 -0.00039186
  7 11.9167 46.8849 -0.000273138
  8 13.75 47.4669 -0.000231083
  9 15.5833 48.4317 0.000153343
  10 17.4167 45.118 7.26966e-05
  11 19.25 46.9149 -4.13057e-05
  12 21.0833 48.0666 -5.61906e-05
  13 22.9167 48.8731 -4.60788e-05
  14 24.75 48.1543 0.000169961
  15 26.5833 46.9911 -1.04516e-05
  16 28.4167 49.232 4.33399e-05
  17 30.25 49.1754 0.000177848
  18 32.0833 47.0071 9.43943e-05
  19 33.9167 48.45 5.60963e-05
  20 35.75 48.5483 0.000363538
  21 37.5833 46.9409 0.000625022
  22 39.4167 47.0563 0.000494873
  23 41.25 48.0049 0.000504655
  24 43.0833 52.2983 0.00058152
  25 44.9167 34.8223 0.000624169
  26 46.75 77.4603 0.00043058
  27 48.5833 0.186286 0.00022565
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1253000 31 1949
  1 0.916667 362.059 -0.00170017
  2 2.75 67.8097 -0.000825598
  3 4.58333 29.9049 -0.000909659
  4 6.41667 55.2206 -0.00058197
  5 8.25 44.072 -0.000199077
  6 10.0833 48.6191 -0.000134764
  7 11.9167 47.1394 0.00014436
  8 13.75 47.8411 0.000254438
  9 15.5833 46.6729 6.44306e-05
  10 17.4167 45.9146 0.000467024
  11 19.25 47.0797 5.06476e-05
  12 21.0833 45.454 -1.28114e-05
  13 22.9167 47.0851 -4.50213e-05
  14 24.75 48.2226 -0.00016607
  15 26.5833 47.5674 0.000291165
  16 28.4167 48.8523 6.28182e-05
  17 30.25 47.8523 3.73965e-05
  18 32.0833 49.7443 0.00012248
  19 33.9167 49.6166 6.49202e-05
  20 35.75 44.2763 0.00022295
  21 37.5833 51.4911 0.000279515
  22 39.4167 50.7031 0.000343253
  23 41.25 48.1894 0.000393079
  24 43.0833 51.3423 0.000530157
  25 44.9167 36.0763 0.000536028
  26 46.75 77.9569 0.000551705
  27 48.5833 0.237143 0.00162137
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1256500 31 1948.9999999999998
  1 0.916667 362.048 -0.00169974
  2 2.75 64.2323 -0.000812504
  3 4.58333 31.1191 -0.000761293
  4 6.41667 58.1431 -0.00056694
  5 8.25 46.0091 -0.000316952
  6 10.0833 48.4383 0.000205389
  7 11.9167 48.6014 4.41398e-05
  8 13.75 49.1777 2.07846e-05
  9 15.5833 48.4054 -5.97772e-06
  10 17.4167 46.2874 -0.000111036
  11 19.25 48.774 -0.000200215
  12 21.0833 44.58 -0.000233696
  13 22.9167 49.3551 -0.000129101
  14 24.75 46.7257 -0.00014081
  15 26.5833 48.5606 6.5336e-05
  16 28.4167 45.8686 0.000109276
  17 30.25 50.7731 0.000260365
  18 32.0833 45.9909 0.00029513
  19 33.9167 48.2957 0.000513943
  20 35.75 48.77 0.00062031
  21 37.5833 47.5997 0.00041103
  22 39.4167 46.8437 0.00044729
  23 41.25 45.7937 0.000545377
  24 43.0833 53.3814 0.000657963
  25 44.9167 38.5709 0.000268638
  26 46.75 74.3963 0.000289272
  27 48.5833 0.258286 -0.000192355
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1260000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 61.6946 -0.000936397
  3 4.58333 34.756 -0.000824016
  4 6.41667 54.1514 -0.00063865
  5 8.25 45.354 -0.000458412
  6 10.0833 46.9703 -0.000274284
  7 11.9167 49.2366 -0.000391063
  8 13.75 47.6346 -0.000270659
  9 15.5833 46.8654 -0.000112383
  10 17.4167 48.4374 -2.41109e-05
  11 19.25 48.9663 -0.000148065
  12 21.0833 49.1614 2.14908e-05
  13 22.9167 45.476 7.46462e-06
  14 24.75 51.4251 0.000304177
  15 26.5833 45.2169 0.000168129
  16 28.4167 49.9051 0.000114422
  17 30.25 49.0514 0.000266026
  18 32.0833 45.8483 0.000451689
  19 33.9167 48.4069 0.000694674
  20 35.75 47.896 0.000550052
  21 37.5833 48.1869 0.000578922
  22 39.4167 47.9863 0.000498622
  23 41.25 49.3774 0.00044699
  24 43.0833 49.7351 0.000322001
  25 44.9167 36.9354 0.000353348
  26 46.75 76.2606 0.000240588
  27 48.5833 0.0645714 -0.00298678
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1263500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 61.856 -0.000291959
  3 4.58333 34.7463 -0.000551929
  4 6.41667 57.4731 -0.000541319
  5 8.25 45.666 -0.000359877
  6 10.0833 47.2346 -0.000774127
  7 11.9167 47.5626 -0.000511468
  8 13.75 49.6054 -0.000570465
  9 15.5833 48.8946 -0.000261157
  10 17.4167 50.2494 -0.000267241
  11 19.25 45.2057 -0.000127308
  12 21.0833 49.7869 -3.5436e-05
  13 22.9167 48.0934 3.78944e-05
  14 24.75 46.2574 -0.00021096
  15 26.5833 46.9214 7.7683e-05
  16 28.4167 46.8043 -2.25959e-05
  17 30.25 47.4931 0.000104761
  18 32.0833 47.482 3.99856e-05
  19 33.9167 49.64 0.000101744
  20 35.75 44.9403 0.000196745
  21 37.5833 50.6003 0.000102763
  22 39.4167 44.8037 0.000505808
  23 41.25 47.7403 0.000923192
  24 43.0833 51.3849 0.00116979
  25 44.9167 36.792 0.00125395
  26 46.75 77.2703 0.00104142
  27 48.5833 0.496 0.00203133
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1267000 31 1949.0000000000005
  1 0.916667 362.049 -0.00169988
  2 2.75 66.186 -0.000395336
  3 4.58333 32.4457 -0.000527572
  4 6.41667 57.0469 -0.000459117
  5 8.25 43.6103 -0.000682547
  6 10.0833 49.6094 -0.000379802
  7 11.9167 46.6091 -0.000290536
  8 13.75 47.5814 -0.000259643
  9 15.5833 48.1843 -0.000144246
  10 17.4167 48.0291 -4.23964e-05
  11 19.25 47.248 0.000190384
  12 21.0833 47.29 0.000144345
  13 22.9167 47.1814 -2.72522e-06
  14 24.75 48.388 0.000102037
  15 26.5833 48.7217 0.000255189
  16 28.4167 46.7143 0.000146988
  17 30.25 46.498 0.000333603
  18 32.0833 50.3526 3.29864e-06
  19 33.9167 45.0754 0.000117062
  20 35.75 51.2249 0.000337811
  21 37.5833 45.8826 0.000383164
  22 39.4167 46.9206 0.000410958
  23 41.25 49.888 0.000458074
  24 43.0833 51.924 0.000322497
  25 44.9167 34.948 0.000509247
  26 46.75 77.2689 0.000748533
  27 48.5833 0.122 -0.00136339
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1270500 31 1949
  1 0.916667 362.043 -0.00169939
  2 2.75 68.1417 -0.000640145
  3 4.58333 31.3103 -0.000352467
  4 6.41667 58.6283 -0.000320925
  5 8.25 45.3857 -5.71825e-05
  6 10.0833 47.6377 -6.55126e-05
  7 11.9167 50.7603 -0.000238483
  8 13.75 46.4883 -0.000127262
  9 15.5833 50.7797 -3.255e-05
  10 17.4167 45.9763 -2.237e-05
  11 19.25 45.5506 0.000195171
  12 21.0833 49.7329 0.000393758
  13 22.9167 48.8497 0.000279465
  14 24.75 47.3303 7.04102e-05
  15 26.5833 48.2709 9.50199e-05
  16 28.4167 45.7794 0.0001011
  17 30.25 48.446 7.71703e-05
  18 32.0833 47.2386 0.000107555
  19 33.9167 47.7846 0.000369657
  20 35.75 47.3311 0.000195015
  21 37.5833 47.5751 0.000360975
  22 39.4167 45.5594 0.00030551
  23 41.25 46.8097 0.000364373
  24 43.0833 52.208 0.000361011
  25 44.9167 36.0434 0.000169662
  26 46.75 75.2651 0.000102036
  27 48.5833 0.0734286 -0.0021525
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1274000 31 1949.0000000000005
  1 0.916667 362 -0.0017
  2 2.75 64.9846 -0.00030392
  3 4.58333 33.1523 -0.000246157
  4 6.41667 55.0914 4.48253e-06
  5 8.25 46.1677 7.15706e-05
  6 10.0833 50.1383 3.85844e-05
  7 11.9167 47.0009 6.83233e-05
  8 13.75 47.806 0.000175116
  9 15.5833 48.6274 5.0139e-05
  10 17.4167 49.1371 0.000187471
  11 19.25 46.2169 0.00014664
  12 21.0833 49.5189 -0.000109209
  13 22.9167 47.7337 7.20574e-05
  14 24.75 49.0063 -1.15557e-05
  15 26.5833 45.452 -0.00021131
  16 28.4167 48.3834 0.00011872
  17 30.25 46.548 0.000172181
  18 32.0833 45.7763 -0.000101088
  19 33.9167 49.564 -7.94968e-05
  20 35.75 48.2686 5.14296e-05
  21 37.5833 48.7703 9.96922e-05
  22 39.4167 45.9157 0.000333762
  23 41.25 49.1746 0.000417299
  24 43.0833 50.9657 0.000358746
  25 44.9167 35.3117 0.000508319
  26 46.75 76.0409 0.000229595
  27 48.5833 0.247429 0.00153635
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1277500 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 64.0314 -0.000250282
  3 4.58333 33.1363 -6.20983e-05
  4 6.41667 55.6069 -0.000142419
  5 8.25 46.0666 -0.000157698
  6 10.0833 48.6803 -0.000224516
  7 11.9167 48.4149 -8.48963e-05
  8 13.75 47.7457 0.000151014
  9 15.5833 49.826 0.000117654
  10 17.4167 46.296 5.37426e-05
  11 19.25 48.354 -9.50732e-05
  12 21.0833 47.6017 -0.000183933
  13 22.9167 47.1957 9.84655e-05
  14 24.75 50.0966 -0.000131007
  15 26.5833 45.258 -7.72017e-05
  16 28.4167 51.0266 7.45796e-05
  17 30.25 47.1051 0.00030619
  18 32.0833 46.7677 9.64672e-05
  19 33.9167 50.5331 0.000230982
  20 35.75 44.4511 -6.89945e-05
  21 37.5833 48.6354 0.000163594
  22 39.4167 46.66 0.000221328
  23 41.25 49.5251 0.000478651
  24 43.0833 51.5017 0.000293221
  25 44.9167 35.0246 0.00028033
  26 46.75 74.8843 0.000255766
  27 48.5833 0.575143 0.00199263
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1281000 31 1949
  1 0.916667 362.081 -0.00169924
  2 2.75 64.8277 -0.000177156
  3 4.58333 30.1149 -0.000122557
  4 6.41667 55.1677 4.60817e-05
  5 8.25 46.5051 -8.68586e-05
  6 10.0833 45.992 -0.000142109
  7 11.9167 48.5729 -0.000349862
  8 13.75 47.706 -0.000283546
  9 15.5833 44.8191 -0.000419611
  10 17.4167 48.4369 -0.000277108
  11 19.25 48.9663 -0.000110782
  12 21.0833 46.5654 -0.000160262
  13 22.9167 50.3197 6.27852e-06
  14 24.75 49.0086 5.20471e-05
  15 26.5833 48.0183 0.000346392
  16 28.4167 48.0034 0.000205443
  17 30.25 48.4577 0.000437988
  18 32.0833 48.9883 0.000241
  19 33.9167 45.8249 0.000247504
  20 35.75 48.804 3.1535e-05
  21 37.5833 48.7666 0.000111594
  22 39.4167 47.8706 0.000291736
  23 41.25 47.5554 1.60114e-05
  24 43.0833 51.732 0.00010887
  25 44.9167 35.7217 0.000246315
  26 46.75 78.0243 0.000352531
  27 48.5833 0.149429 0.00336778
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1284500 31 1949
  1 0.916667 362.036 -0.00169978
  2 2.75 64.2794 -0.000376255
  3 4.58333 32.8014 -0.000534894
  4 6.41667 55.5163 -7.06253e-05
  5 8.25 45.8111 -0.0003337
  6 10.0833 48.1394 1.74405e-05
  7 11.9167 45.7209 -0.000157011
  8 13.75 47.41 -3.6673e-05
  9 15.5833 49.686 -0.00021285
  10 17.4167 48.2517 -0.000182831
  11 19.25 44.8506 -0.000158757
  12 21.0833 49.3397 1.03973e-06
  13 22.9167 47.9994 0.000259569
  14 24.75 47.8386 -0.000134314
  15 26.5833 46.8837 1.29935e-05
  16 28.4167 47.098 0.000157546
  17 30.25 48.2911 -3.94368e-05
  18 32.0833 48.988 1.41395e-05
  19 33.9167 45.6269 7.5297e-05
  20 35.75 49.6806 0.000126673
  21 37.5833 49.4111 -7.35389e-05
  22 39.4167 47.146 -3.75238e-05
  23 41.25 48.6551 0.000142736
  24 43.0833 52.9409 0.000226303
  25 44.9167 36.6666 0.000412572
  26 46.75 75.5174 0.000522873
  27 48.5833 0.413714 0.00140494
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1288000 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 61.5629 -0.000600926
  3 4.58333 33.7954 -0.000496774
  4 6.41667 57.7383 -0.000238492
  5 8.25 46.4323 -0.000578045
  6 10.0833 47.6446 -0.000264797
  7 11.9167 44.9214 -0.000385863
  8 13.75 47.0986 -0.000414225
  9 15.5833 48.8146 -0.000318603
  10 17.4167 47.8083 -0.000228895
  11 19.25 48.1266 -2.30808e-05
  12 21.0833 47.6717 0.000255752
  13 22.9167 47.7614 0.000228103
  14 24.75 46.6014 0.000344396
  15 26.5833 47.05 0.000303365
  16 28.4167 47.5329 0.00039625
  17 30.25 48.4231 0.000391378
  18 32.0833 49.544 0.000476491
  19 33.9167 49.1029 0.000571964
  20 35.75 47.5617 0.000210327
  21 37.5833 48.7437 5.12306e-05
  22 39.4167 47.9763 9.77159e-05
  23 41.25 46.5157 -0.000106001
  24 43.0833 53.2986 -3.4571e-05
  25 44.9167 36.4837 -0.000133979
  26 46.75 76.6554 -1.93288e-05
  27 48.5833 0.134571 0.000895751
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1291500 31 1949.0000000000002
  1 0.916667 362.008 -0.00169996
  2 2.75 61.5066 -0.000263931
  3 4.58333 36.8683 -0.000393707
  4 6.41667 54.892 -0.000255115
  5 8.25 48.1711 -0.000450456
  6 10.0833 46.8131 -0.000322319
  7 11.9167 49.886 -0.000402162
  8 13.75 46.2509 -0.000211232
  9 15.5833 49.1094 -0.00016321
  10 17.4167 47.3777 -0.000381419
  11 19.25 50.012 -0.000191443
  12 21.0833 45.0374 -0.000101988
  13 22.9167 49.5474 -7.31106e-05
  14 24.75 48.492 4.21673e-05
  15 26.5833 47.214 0.000378055
  16 28.4167 48.3969 0.000454586
  17 30.25 45.6343 0.000435699
  18 32.0833 51.3046 0.00040781
  19 33.9167 44.3757 0.000175698
  20 35.75 47.2823 0.000128901
  21 37.5833 46.5723 0.000323434
  22 39.4167 46.4191 0.000209579
  23 41.25 47.8149 0.000245377
  24 43.0833 52.8429 0.00017211
  25 44.9167 36.8309 -6.19861e-06
  26 46.75 76.212 4.74801e-05
  27 48.5833 0.128286 0.00253301
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1295000 31 1949.0000000000002
  1 0.916667 362 -0.0017
  2 2.75 63.3346 -0.000349234
  3 4.58333 35.4406 -0.000539749
  4 6.41667 58.1294 -0.000338377
  5 8.25 44.826 -0.000415078
  6 10.0833 47.7429 -0.00052414
  7 11.9167 48.5434 -4.96614e-05
  8 13.75 45.4289 -0.000281881
  9 15.5833 49.7326 -0.000183569
  10 17.4167 45.45 -9.05143e-05
  11 19.25 47.93 -7.48014e-05
  12 21.0833 48.2994 8.13289e-05
  13 22.9167 48.0331 4.73543e-07
  14 24.75 48.4286 -0.000134506
  15 26.5833 46.1657 -0.000356946
  16 28.4167 47.83 -0.000120352
  17 30.25 48.4811 -4.84781e-05
  18 32.0833 48.298 0.000142108
  19 33.9167 45.6869 0.000103766
  20 35.75 46.8014 0.000231391
  21 37.5833 46.7123 0.000434328
  22 39.4167 45.8506 0.00039218
  23 41.25 49.3629 0.000513008
  24 43.0833 51.4449 0.000241143
  25 44.9167 38.4374 0.000415179
  26 46.75 77.9697 0.000532588
  27 48.5833 0.639714 0.00184366
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1298500 31 1949
  1 0.916667 362.084 -0.00169929
  2 2.75 65.63 -0.000186878
  3 4.58333 33.7163 -0.00064613
  4 6.41667 57.4831 -0.000506765
  5 8.25 45.2629 -0.000308155
  6 10.0833 45.0734 0.000233409
  7 11.9167 48.4869 0.000197509
  8 13.75 46.896 0.00024251
  9 15.5833 49.4966 0.000345122
  10 17.4167 44.7874 7.3339e-05
  11 19.25 48.1654 9.98196e-05
  12 21.0833 49.2437 -0.000192372
  13 22.9167 46.2191 -0.000170799
  14 24.75 53.2626 -0.000370935
  15 26.5833 43.9329 -1.71466e-05
  16 28.4167 50.1711 0.000180575
  17 30.25 46.4603 2.70248e-05
  18 32.0833 48.3934 6.42636e-05
  19 33.9167 46.2991 0.000283338
  20 35.75 48.546 0.000157927
  21 37.5833 46.1077 9.33532e-05
  22 39.4167 47.1734 0.000412461
  23 41.25 49.1029 0.000232274
  24 43.0833 52.1837 0.000220735
  25 44.9167 39.1317 0.000411892
  26 46.75 73.5974 0.000310695
  27 48.5833 0.0925714 0.00203085
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1302000 31 1949.0000000000002
  1 0.916667 362.181 -0.00170013
  2 2.75 64.5886 -0.00010458
  3 4.58333 32.4811 8.18549e-05
  4 6.41667 58.386 4.22183e-05
  5 8.25 45.2411 0.000148574
  6 10.0833 46.2206 5.97057e-05
  7 11.9167 48.2891 0.000291437
  8 13.75 46.104 0.000124262
  9 15.5833 50.3031 6.20992e-05
  10 17.4167 46.316 1.47663e-05
  11 19.25 47.7829 5.27101e-05
  12 21.0833 47.1669 0.000145417
  13 22.9167 47.0637 5.65022e-05
  14 24.75 46.6849 -3.6494e-05
  15 26.5833 48.4094 -8.64504e-05
  16 28.4167 47.1457 3.67764e-07
  17 30.25 47.8603 0.000151679
  18 32.0833 46.396 0.000456313
  19 33.9167 46.4846 0.00011015
  20 35.75 48.1394 0.000184723
  21 37.5833 47.1706 -5.2249e-05
  22 39.4167 45.652 -1.29863e-05
  23 41.25 48.4051 8.2689e-05
  24 43.0833 53.722 -0.00023466
  25 44.9167 38.5383 6.5525e-05
  26 46.75 79.8706 5.3595e-05
  27 48.5833 0.396857 0.000749801
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1305500 31 1948.9999999999998
  1 0.916667 362.125 -0.00169976
  2 2.75 65.3737 0.000274523
  3 4.58333 33.73 0.000161978
  4 6.41667 54.5566 -0.000118754
  5 8.25 45.3026 1.91689e-05
  6 10.0833 46.5371 -7.72928e-05
  7 11.9167 48.2349 3.06909e-05
  8 13.75 49.3543 -0.000135127
  9 15.5833 47.8683 0.000207279
  10 17.4167 48.3817 0.000344572
  11 19.25 47.44 0.000360321
  12 21.0833 48.5649 0.000301521
  13 22.9167 47.0914 9.17515e-05
  14 24.75 46.16 0.000182071
  15 26.5833 50.4566 -5.71114e-05
  16 28.4167 46.8814 -3.44707e-05
  17 30.25 45.742 -0.00030161
  18 32.0833 49.296 -0.000283461
  19 33.9167 44.9477 -0.000279777
  20 35.75 49.4214 -1.17456e-05
  21 37.5833 46.7434 -3.39969e-05
  22 39.4167 48.918 4.21924e-05
  23 41.25 46.7406 0.000154908
  24 43.0833 54.5343 0.000195948
  25 44.9167 35.4843 0.000401941
  26 46.75 76.7606 0.000357129
  27 48.5833 0.353429 0.00168424
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1309000 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 63.7677 -0.000232861
  3 4.58333 34.1134 -3.82089e-05
  4 6.41667 55.6654 -7.7415e-05
  5 8.25 47.4346 -0.000177746
  6 10.0833 46.4269 8.54485e-05
  7 11.9167 48.3294 -0.000120582
  8 13.75 48.6094 0.00013827
  9 15.5833 45.8563 0.000357102
  10 17.4167 49.2291 0.000278074
  11 19.25 46.9051 0.000466703
  12 21.0833 47.6251 5.60677e-06
  13 22.9167 48.7123 -2.14387e-05
  14 24.75 47.3123 5.23044e-05
  15 26.5833 50.8834 -6.09086e-05
  16 28.4167 48.9603 -5.17055e-05
  17 30.25 48.8394 0.000114368
  18 32.0833 46.7423 0.000222431
  19 33.9167 49.1491 0.000260168
  20 35.75 46.3629 0.000241117
  21 37.5833 47.5337 4.4394e-05
  22 39.4167 44.81 0.000118903
  23 41.25 50.1966 5.83857e-05
  24 43.0833 52.3009 -4.02368e-06
  25 44.9167 36.2363 9.06727e-05
  26 46.75 72.9554 5.40405e-05
  27 48.5833 0.0425714 -0.00188427
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1312500 31 1948.9999999999998
  1 0.916667 362 -0.0017
  2 2.75 64.7874 -6.11888e-05
  3 4.58333 33.248 -2.87534e-05
  4 6.41667 55.8071 1.04192e-05
  5 8.25 44.1437 -0.000281024
  6 10.0833 45.2886 -0.000369299
  7 11.9167 49.9583 -0.000333792
  8 13.75 45.3483 -0.000118775
  9 15.5833 48.7126 -5.8969e-05
  10 17.4167 46.6943 -0.000114315
  11 19.25 46.6869 -5.79265e-05
  12 21.0833 48.6717 -2.24121e-05
  13 22.9167 47.7163 -9.54175e-05
  14 24.75 48.8966 0.000270287
  15 26.5833 52.2034 0.000360598
  16 28.4167 47.8297 0.000499934
  17 30.25 48.8669 0.000630034
  18 32.0833 50.2654 0.000307118
  19 33.9167 46.3471 0.000223774
  20 35.75 51.2326 -2.01408e-05
  21 37.5833 45.3374 -0.000138087
  22 39.4167 45.1663 -0.00015468
  23 41.25 46.8511 6.63822e-05
  24 43.0833 53.3134 0.00020843
  25 44.9167 35.8571 -2.05826e-05
  26 46.75 75.5694 -8.07341e-05
  27 48.5833 0.200286 0.000298752
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1316000 31 1949.0000000000005
  1 0.916667 362 -0.0017
  2 2.75 65.8063 -1.65322e-05
  3 4.58333 32.3246 2.60727e-05
  4 6.41667 57.0229 0.000156738
  5 8.25 44.1117 2.26372e-05
  6 10.0833 47.9203 -0.000131948
  7 11.9167 47.4463 -0.000372498
  8 13.75 48.5463 -0.000258472
  9 15.5833 45.6383 -0.000411403
  10 17.4167 48.4349 -0.000479272
  11 19.25 49.3337 -0.00030417
  12 21.0833 47.3306 -2.81868e-06
  13 22.9167 48.32 0.000109896
  14 24.75 48.0869 0.000185061
  15 26.5833 49.3214 0.000127405
  16 28.4167 47.1457 0.000249124
  17 30.25 48.018 0.000301314
  18 32.0833 49.1591 0.000433639
  19 33.9167 46.8851 0.00046686
  20 35.75 46.5357 2.43783e-05
  21 37.5833 50.5277 -5.98541e-05
  22 39.4167 46.7523 -0.000326986
  23 41.25 48.406 3.42245e-05
  24 43.0833 51.0666 6.29278e-05
  25 44.9167 35.3246 -1.66477e-05
  26 46.75 75.4094 3.72944e-05
  27 48.5833 0.125714 -0.00278915
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1319500 31 1949
  1 0.916667 362.051 -0.00169967
  2 2.75 64.9029 -0.000448515
  3 4.58333 32.1331 -0.000236871
  4 6.41667 55.082 -4.82031e-05
  5 8.25 44.872 -8.95921e-05
  6 10.0833 48.5751 -0.000227556
  7 11.9167 47.3843 -0.000231622
  8 13.75 45.4514 2.85723e-05
  9 15.5833 47.9014 -0.000228423
  10 17.4167 48.9677 1.28259e-05
  11 19.25 47.1486 8.07623e-05
  12 21.0833 48.9314 6.13302e-05
  13 22.9167 47.09 -6.48955e-05
  14 24.75 52.1086 9.74476e-05
  15 26.5833 48.4783 0.000171549
  16 28.4167 46.854 0.000246054
  17 30.25 49.7043 0.000464884
  18 32.0833 45.6971 0.000176116
  19 33.9167 48.3194 6.78876e-05
  20 35.75 48.2746 0.000179793
  21 37.5833 47.016 7.21141e-05
  22 39.4167 46.428 -4.5131e-05
  23 41.25 48.3971 -0.000276791
  24 43.0833 51.75 0.00015866
  25 44.9167 36.9249 0.000263954
  26 46.75 75.8337 0.000782164
  27 48.5833 0.722571 0.00112087
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1323000 31 1949
  1 0.916667 362 -0.0017
  2 2.75 66.2809 -0.000242853
  3 4.58333 30.2949 -0.000277984
  4 6.41667 57.4694 -2.06143e-05
  5 8.25 44.3431 0.000330743
  6 10.0833 47.5411 -2.38988e-05
  7 11.9167 46.3649 -0.00017348
  8 13.75 47.8114 -0.000366185
  9 15.5833 49.3289 -0.000214984
  10 17.4167 49.8171 -2.34942e-05
  11 19.25 47.5831 -5.60686e-05
  12 21.0833 47.8394 -9.02647e-06
  13 22.9167 47.2406 -0.000104302
  14 24.75 48.876 0.000135707
  15 26.5833 47.3366 0.000214275
  16 28.4167 47.7954 0.000113929
  17 30.25 48.0111 0.000207972
  18 32.0833 47.8877 0.000430393
  19 33.9167 45.9763 0.00038425
  20 35.75 47.4611 4.38046e-05
  21 37.5833 47.8271 7.59267e-05
  22 39.4167 47.8803 0.000264933
  23 41.25 47.8463 0.000353389
  24 43.0833 52.5411 0.000457136
  25 44.9167 38.8894 0.000739574
  26 46.75 74.5774 0.000679445
  27 48.5833 0.179143 0.00318774
  28 50.4167 362 0.0017
  29 52.25 0 0
  30 54.0833 0 0
  31 55.9167 0 0
1326500 31 1948.9999999999998
  1 0.916667 362.11 -0.00170013
  2 2.75 65.2449 -0.000348705
  3 4.58333 33.3003 -0.000307468
  4 6.41667 55.3566 -0.000501012
  5 8.25 45.7477 -0.000403743
  6 10.0833 49.5569 -0.000455804
  7 11.9167 44.6754 0.000163465
